"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2020-12-24T04:58:41-08:00","112-2160343-0399419","AN-US-HBXJ8","B075RVVQQF","B075RVVQQF","JOISCOPE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys, T","1","MCO2","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Reimbursed","LPNPM300199362",
"2020-12-24T01:07:45-08:00","113-3212665-1902635","AN-US-HQBM8","B074SJ3997","B074SJ3997","JOISCOPE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys, T","1","CVG2","DEFECTIVE","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNRRAC3834932","damaged"
"2020-12-23T20:20:46-08:00","113-8499945-9050606","AN-US-BMW12","B074FKKTCV","B074FKKTCV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","TUS1","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNPM293075891","Le faltan piezas,y unas piezas no le quedan correctamente."
"2020-12-23T19:37:57-08:00","111-0927837-2068255","AN-US-RB27","B074FLWHTZ","B074FLWHTZ","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet Shelving for Space Saving, Shoe Rack Shelves for Shoes, Boots, Slippers (2x7-tier)","1","TUS1","CARRIER_DAMAGED","NOT_AS_DESCRIBED","Reimbursed","LPNPM300379619",
"2020-12-23T12:02:05-08:00","111-3655097-3233854","AN-US-TMWHT37","B082WV6T4N","X002ICESUR","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (White,3x7-tier)","1","CVG2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRRAP0384833",
"2020-12-23T04:10:58-08:00","114-1408547-5103403","AN-US-HBXJ12","B075RWQKTF","B075RWQKTF","JOISCOPE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys, T","1","TUS1","CARRIER_DAMAGED","UNDELIVERABLE_UNKNOWN","Reimbursed","LPNPM297378509",
"2020-12-23T03:43:31-08:00","114-1408547-5103403","AN-US-HBXJ12","B075RWQKTF","B075RWQKTF","JOISCOPE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys, T","1","TUS1","CARRIER_DAMAGED","UNDELIVERABLE_UNKNOWN","Reimbursed","LPNPM293613828",
"2020-12-23T01:11:02-08:00","114-4913265-5262646","AN-US-TMWHT27","B082WVH9DG","X002IE15PB","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (white,2x7-tier)","1","TUS1","CARRIER_DAMAGED","NOT_AS_DESCRIBED","Reimbursed","LPNPM292583190",
"2020-12-22T23:58:01-08:00","111-1429265-4687451","AN-US-TMBLK27","B082WVQRHS","X002ICPJB9","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (black,2x7-tier)","1","MCO2","DEFECTIVE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPM300051078","Missing manual and don’t understand how build"
"2020-12-22T20:21:23-08:00","114-4550986-8517033","AN-US-BMW20","B074FJ91BV","B074FJ91BV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","PIT2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Reimbursed","LPNRRAR9137069",
"2020-12-22T19:12:37-08:00","114-7592252-0675422","AN-US-RB110","B074FPW45V","B074FPW45V","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Shoe Rack Ideal for Shoes, Boots, Slippers (1x10-tier, White)","1","LAS2","CARRIER_DAMAGED","NOT_AS_DESCRIBED","Reimbursed","LPNRRAM9397386",
"2020-12-22T18:23:49-08:00","113-2444969-6222658","AN-US-RB27","B074FLWHTZ","B074FLWHTZ","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet Shelving for Space Saving, Shoe Rack Shelves for Shoes, Boots, Slippers (2x7-tier)","1","LUK7","CARRIER_DAMAGED","NOT_AS_DESCRIBED","Reimbursed","LPNRRAN2515578",
"2020-12-22T14:57:19-08:00","113-1779078-2859423","AN-US-RB27","B074FLWHTZ","B074FLWHTZ","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet Shelving for Space Saving, Shoe Rack Shelves for Shoes, Boots, Slippers (2x7-tier)","1","TUS1","CARRIER_DAMAGED","DEFECTIVE","Reimbursed","LPNPM293647720",
"2020-12-22T10:37:12-08:00","113-7814078-1631456","AN-US-BMW20","B074FJ91BV","B074FJ91BV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","CVG2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRRAO8132076",
"2020-12-22T08:04:42-08:00","113-7554909-2029850","AN-US-RB110","B074FPW45V","B074FPW45V","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Shoe Rack Ideal for Shoes, Boots, Slippers (1x10-tier, White)","1","LAS2","CARRIER_DAMAGED","SWITCHEROO","Reimbursed","LPNRRAM9184498",
"2020-12-22T08:03:53-08:00","112-6682619-7642608","AN-US-RB110","B074FPW45V","B074FPW45V","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Shoe Rack Ideal for Shoes, Boots, Slippers (1x10-tier, White)","1","IND8","CARRIER_DAMAGED","UNWANTED_ITEM","Reimbursed","LPNN838374076",
"2020-12-21T23:59:28-08:00","113-9527505-3647431","AN-US-RB27","B074FLWHTZ","B074FLWHTZ","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet Shelving for Space Saving, Shoe Rack Shelves for Shoes, Boots, Slippers (2x7-tier)","1","TUS1","CUSTOMER_DAMAGED","DEFECTIVE","Repackaged Successfully","LPNPM300328358",
"2020-12-21T17:53:59-08:00","111-8312088-5449027","AN-US-BMW12","B074FKKTCV","B074FKKTCV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","TUS1","CARRIER_DAMAGED","NOT_AS_DESCRIBED","Reimbursed","LPNPM297495764",
"2020-12-21T14:34:43-08:00","113-4949209-9022643","AN-US-BMW8","B074FHSHVK","B074FHSHVK","MEGAFUTURE Wood Pattern Portable Wardrobe Closet for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer C","1","TUS1","CARRIER_DAMAGED","ORDERED_WRONG_ITEM","Reimbursed","LPNPM297538650",
"2020-12-21T13:34:37-08:00","114-6519454-5690656","AN-US-BMW12","B074FKKTCV","B074FKKTCV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","CVG2","CARRIER_DAMAGED","QUALITY_UNACCEPTABLE","Reimbursed","LPNRRAP0656901",
"2020-12-21T12:57:19-08:00","112-9451943-7801036","AN-US-BMW20","B074FJ91BV","B074FJ91BV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","CVG2","CUSTOMER_DAMAGED","DEFECTIVE","Reimbursed","LPNRRAP0653027",
"2020-12-21T12:23:28-08:00","111-2266467-6737830","AN-US-HBXJ12","B075RWQKTF","B075RWQKTF","JOISCOPE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys, T","1","TUS1","CARRIER_DAMAGED","QUALITY_UNACCEPTABLE","Reimbursed","LPNPM297185254",
"2020-12-21T11:42:53-08:00","111-6830381-7209832","AN-US-RB27","B074FLWHTZ","B074FLWHTZ","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet Shelving for Space Saving, Shoe Rack Shelves for Shoes, Boots, Slippers (2x7-tier)","1","TEN1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPM296258369",
"2020-12-21T09:59:20-08:00","114-8058791-6567431","AN-US-BMW20","B074FJ91BV","B074FJ91BV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","TUS1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPM297098804",
"2020-12-21T09:40:18-08:00","111-5113656-6859403","AN-US-BMW20","B074FJ91BV","B074FJ91BV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRRAP0384402",
"2020-12-21T04:17:38-08:00","113-2856717-4745032","AN-US-RB37","B074FGM9KS","B074FGM9KS","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet Shelving for Space Saving, Shoe Rack Shelves for shoes, boots, Slippers (3x7-tier)","1","LUK7","CARRIER_DAMAGED","UNWANTED_ITEM","Reimbursed","LPNRRAN2699860",
"2020-12-21T00:01:37-08:00","111-0607092-8999453","AN-US-TMWHT27","B082WVH9DG","X002IE15PB","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (white,2x7-tier)","1","CVG2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRRAR8881987","Love the idea but Door flaps not sized properly and catch and break the plastic clips that hold the shelves together"
"2020-12-20T23:55:54-08:00","111-0607092-8999453","AN-US-TMWHT37","B082WV6T4N","X002ICESUR","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (white,3x7-tier)","1","CVG2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRRAP0384293",
"2020-12-20T23:34:40-08:00","111-1836685-9429035","AN-US-RB110","B074FPW45V","B074FPW45V","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Shoe Rack Ideal for Shoes, Boots, Slippers (1x10-tier, White)","1","LEX1","CARRIER_DAMAGED","NOT_AS_DESCRIBED","Reimbursed","LPNRRAL4458275",
"2020-12-20T20:33:34-08:00","112-2491921-4085856","AN-US-BMW-16","B074FGGCSV","B074FGGCSV","JOISCOPE MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Spa","1","LUK7","CUSTOMER_DAMAGED","MISSING_PARTS","Unit returned to inventory","LPNRRAN2617823",
"2020-12-20T18:14:14-08:00","114-0229937-7039461","AN-US-BMW-16","B074FGGCSV","B074FGGCSV","JOISCOPE MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Spa","1","CVG2","CARRIER_DAMAGED","ORDERED_WRONG_ITEM","Reimbursed","LPNRRAN5805319",
"2020-12-20T13:52:18-08:00","113-5243358-2765854","AN-US-TMWHT27","B082WVH9DG","X002IE15PB","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (white,2x7-tier)","1","TUS1","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNPM293423157",
"2020-12-20T13:44:03-08:00","113-3582462-7346626","AN-US-RB110","B074FPW45V","B074FPW45V","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Shoe Rack Ideal for Shoes, Boots, Slippers (1x10-tier, White)","1","LAS2","CARRIER_DAMAGED","DEFECTIVE","Reimbursed","LPNRRAK1093598",
"2020-12-20T13:43:32-08:00","113-5512888-5308224","AN-US-RB27","B074FLWHTZ","B074FLWHTZ","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet Shelving for Space Saving, Shoe Rack Shelves for Shoes, Boots, Slippers (2x7-tier)","1","CVG2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRRAR8696921","defective item."
"2020-12-20T12:46:20-08:00","112-5453264-7597815","AN-US-BMW20","B074FJ91BV","B074FJ91BV","MEGAFUTURE Wood Pattern Portable Wardrobe Closet for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer C","1","CVG2","DEFECTIVE","MISSING_PARTS","Reimbursed","LPNRRAR8742746","customer states that she is missing items to assemble the item"
"2020-12-20T11:08:30-08:00","113-8859798-3725001","AN-US-RB27","B074FLWHTZ","B074FLWHTZ","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet Shelving for Space Saving, Shoe Rack Shelves for Shoes, Boots, Slippers (2x7-tier)","1","CVG2","CARRIER_DAMAGED","UNDELIVERABLE_REFUSED","Reimbursed","LPNRRAN5805238",
"2020-12-20T08:31:50-08:00","114-5479863-2450659","AN-US-RB27","B074FLWHTZ","B074FLWHTZ","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet Shelving for Space Saving, Shoe Rack Shelves for Shoes, Boots, Slippers (2x7-tier)","1","CVG2","CARRIER_DAMAGED","NOT_AS_DESCRIBED","Reimbursed","LPNRRAQ7294151",
"2020-12-20T07:49:47-08:00","112-9629837-3064224","AN-US-BMW20","B074FJ91BV","B074FJ91BV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","TUS1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNPM300832561",
"2020-12-20T05:59:38-08:00","114-1955518-7014605","AN-US-RB8","B074FP6DTZ","B074FP6DTZ","MEGAFUTURE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys,","1","LUK7","CARRIER_DAMAGED","UNWANTED_ITEM","Reimbursed","LPNRRAN2732066",
"2020-12-20T01:49:02-08:00","114-9150098-2559405","AN-US-TMWHT37","B082WV6T4N","X002ICESUR","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (white,3x7-tier)","1","TUS1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPM297283212",
"2020-12-19T21:41:31-08:00","113-9261682-7915402","AN-US-BMW20","B074FJ91BV","B074FJ91BV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Reimbursed","LPNRRAO4693659",
"2020-12-19T20:13:04-08:00","111-5159949-9009823","AN-US-HBXJ12","B075RWQKTF","B075RWQKTF","JOISCOPE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys, T","1","PGA1","DEFECTIVE","MISSING_PARTS","Unit returned to inventory","LPNRRAR5465205","missing a bunch of parts"
"2020-12-19T13:52:11-08:00","113-8170526-1939448","AN-US-RB27","B074FLWHTZ","B074FLWHTZ","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet Shelving for Space Saving, Shoe Rack Shelves for Shoes, Boots, Slippers (2x7-tier)","1","TUS1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPM267721025",
"2020-12-19T07:26:49-08:00","111-9244365-3851412","AN-US-BMW12","B074FKKTCV","B074FKKTCV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","CVG2","CARRIER_DAMAGED","DEFECTIVE","Reimbursed","LPNRRAR8946638",
"2020-12-19T05:31:58-08:00","113-0750072-3189043","AN-US-TMWHT37","B082WV6T4N","X002ICESUR","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (White,3x7-tier)","1","CVG2","CUSTOMER_DAMAGED","MISSING_PARTS","Unit returned to inventory","LPNRRAR8820286",
"2020-12-19T04:32:57-08:00","111-8960058-5229061","AN-US-RB110","B074FPW45V","B074FPW45V","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Shoe Rack Ideal for Shoes, Boots, Slippers (1x10-tier, White)","1","LAS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRRAM9204060","Collapses every time we try to use it"
"2020-12-18T21:28:29-08:00","113-9981321-7977829","AN-US-RB12","B074FGZVDN","B074FGZVDN","MEGAFUTURE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys,","1","LUK7","CARRIER_DAMAGED","NOT_AS_DESCRIBED","Reimbursed","LPNRRAC4862049",
"2020-12-18T13:56:51-08:00","113-4531634-8758608","AN-US-TMBLK27","B082WVQRHS","X002ICPJB9","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (black,2x7-tier)","1","CVG2","CARRIER_DAMAGED","NOT_AS_DESCRIBED","Reimbursed","LPNRRAP0687071",
"2020-12-18T10:24:11-08:00","113-6604377-0831425","AN-US-BMW12","B074FKKTCV","B074FKKTCV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","TUS1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNPM275711026",
"2020-12-18T10:12:35-08:00","113-4525597-3156222","AN-US-RB110","B074FPW45V","B074FPW45V","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Shoe Rack Ideal for Shoes, Boots, Slippers (1x10-tier, White)","1","LEX1","CARRIER_DAMAGED","MISSING_PARTS","Reimbursed","LPNRRAL0671925",
"2020-12-18T09:35:47-08:00","111-4861128-1807412","AN-US-HQBM12","B074SHJ3ZW","B074SHJ3ZW","JOISCOPE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys, T","1","TUS1","CARRIER_DAMAGED","UNWANTED_ITEM","Reimbursed","LPNPM300862392",
"2020-12-18T09:18:07-08:00","114-7189378-6673822","AN-US-BMW12","B074FKKTCV","B074FKKTCV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","CVG2","CARRIER_DAMAGED","SWITCHEROO","Reimbursed","LPNRRAR8782487",
"2020-12-18T04:54:41-08:00","113-1020594-0783421","AN-US-BMW12","B074FKKTCV","B074FKKTCV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","LUK7","CARRIER_DAMAGED","DEFECTIVE","Reimbursed","LPNRRAC5002098",
"2020-12-18T00:57:38-08:00","113-7718324-4138604","AN-US-RB20","B074FLPTG8","B074FLPTG8","MEGAFUTURE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys,","1","CVG2","DEFECTIVE","DEFECTIVE","Reimbursed","LPNRRAN5812421","damaged item"
"2020-12-17T19:23:01-08:00","114-0381976-6312233","AN-US-BMW12","B074FKKTCV","B074FKKTCV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","TUS1","CARRIER_DAMAGED","UNWANTED_ITEM","Reimbursed","LPNPM293125939",
"2020-12-17T14:58:16-08:00","112-8357294-8822668","AN-US-RB27","B074FLWHTZ","B074FLWHTZ","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet Shelving for Space Saving, Shoe Rack Shelves for Shoes, Boots, Slippers (2x7-tier)","1","TUS1","CARRIER_DAMAGED","DEFECTIVE","Reimbursed","LPNPM293032491",
"2020-12-17T10:24:40-08:00","112-8046331-7161052","AN-US-BMW12","B074FKKTCV","B074FKKTCV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","CVG2","CUSTOMER_DAMAGED","MISSING_PARTS","Unit returned to inventory","LPNRRAO0563145",
"2020-12-16T18:38:43-08:00","111-5413779-2461025","AN-US-BMW12","B074FKKTCV","B074FKKTCV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","TUS1","CARRIER_DAMAGED","DEFECTIVE","Reimbursed","LPNPM292956139",
"2020-12-16T11:00:16-08:00","113-5337346-0497839","AN-US-RB8","B074FP6DTZ","B074FP6DTZ","MEGAFUTURE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys,","1","CVG2","CARRIER_DAMAGED","DEFECTIVE","Reimbursed","LPNRRAO0990814",
"2020-12-16T00:57:43-08:00","113-1503484-1925859","AN-US-BMW20","B074FJ91BV","B074FJ91BV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","TUS1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPM301040348",
"2020-12-15T21:54:17-08:00","114-6722609-7965869","AN-US-RB27","B074FLWHTZ","B074FLWHTZ","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet Shelving for Space Saving, Shoe Rack Shelves for Shoes, Boots, Slippers (2x7-tier)","1","CVG2","CARRIER_DAMAGED","UNWANTED_ITEM","Reimbursed","LPNRRAO4878528",
"2020-12-15T21:16:50-08:00","114-2089413-8979433","AN-US-TMWHT27","B082WVH9DG","X002IE15PB","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (white,2x7-tier)","1","CVG2","DEFECTIVE","MISSING_PARTS","Unit returned to inventory","LPNRRAN5606381","we received today a put most of it together as we came to the end we noticed that we are missing parts. The plastic 4pk round pieces."
"2020-12-15T18:45:29-08:00","113-3493495-6604260","AN-US-TMWHT27","B082WVH9DG","X002IE15PB","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (white,2x7-tier)","1","TUS1","CARRIER_DAMAGED","UNAUTHORIZED_PURCHASE","Reimbursed","LPNPM297097581",
"2020-12-15T12:55:01-08:00","112-8665445-6733062","AN-US-TMWHT37","B082WV6T4N","X002ICESUR","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (white,3x7-tier)","1","CVG2","CUSTOMER_DAMAGED","NEVER_ARRIVED","Unit returned to inventory","LPNRRAP0686417",
"2020-12-15T09:57:05-08:00","112-3683209-3903448","AN-US-BMW12","B074FKKTCV","B074FKKTCV","MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Space Saving","1","CVG2","CARRIER_DAMAGED","NOT_AS_DESCRIBED","Reimbursed","LPNRRAP0656403",
"2020-12-14T23:52:02-08:00","112-8473879-6729040","AN-US-TMWHT37","B082WV6T4N","X002ICESUR","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (White,3x7-tier)","1","LUK7","DEFECTIVE","DEFECTIVE","Reimbursed","LPNRRAC4853719","One of the door covers are broken."
"2020-12-14T21:55:48-08:00","113-7106090-6298626","AN-US-RB8","B074FP6DTZ","B074FP6DTZ","MEGAFUTURE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys,","1","CVG2","CARRIER_DAMAGED","NEVER_ARRIVED","Reimbursed","LPNRRAI5935456",
"2020-12-14T10:39:14-08:00","113-2246132-8161849","AN-US-HBXJ12","B075RWQKTF","B075RWQKTF","JOISCOPE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys, T","1","LUK7","CARRIER_DAMAGED","NOT_AS_DESCRIBED","Reimbursed","LPNRRAC5008824",
"2020-12-13T18:46:48-08:00","112-3001523-4628251","AN-US-HQBM8","B074SJ3997","B074SJ3997","JOISCOPE Portable Wardrobe for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer Cube for Books, Toys, T","1","LUK7","CARRIER_DAMAGED","ORDERED_WRONG_ITEM","Reimbursed","LPNRRAC4987239",
"2020-12-13T16:58:26-08:00","114-9935589-4089840","AN-US-TMBLK27","B082WVQRHS","X002ICPJB9","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet for Space Saving, Ideal Shoe Rack for Shoes, Boots, Slippers (black,2x7-tier)","1","CVG2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Reimbursed","LPNRRAP0646329",
"2020-12-13T10:23:48-08:00","114-3920767-7798618","AN-US-BMW-16","B074FGGCSV","B074FGGCSV","JOISCOPE MEGAFUTURE Wood Pattern Portable Wardrobe Closet for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Or","1","CVG2","CARRIER_DAMAGED","ORDERED_WRONG_ITEM","Reimbursed","LPNRRAR8734952",
"2020-12-13T04:25:49-08:00","111-6554068-1229847","AN-US-RB27","B074FLWHTZ","B074FLWHTZ","JOISCOPE Portable Shoe Storage Organzier Tower, Modular Cabinet Shelving for Space Saving, Shoe Rack Shelves for Shoes, Boots, Slippers (2x7-tier)","1","LUK7","CUSTOMER_DAMAGED","UNWANTED_ITEM","Repackaged Successfully","LPNRRAH9944025",
"2020-12-12T22:25:43-08:00","114-9172796-7291411","AN-US-BMW-16","B074FGGCSV","B074FGGCSV","JOISCOPE MEGAFUTURE Plastic Wardrobe, Portable Wardrobe with Wood Grain Pattern,Closet for Hanging ClothesCombination Armoire, Modular Cabinet for Spa","1","TUS1","CARRIER_DAMAGED","ORDERED_WRONG_ITEM","Reimbursed","LPNPM296893167",
"2020-12-12T09:08:49-08:00","114-8322035-9385804","AN-US-BMW20","B074FJ91BV","B074FJ91BV","MEGAFUTURE Wood Pattern Portable Wardrobe Closet for Hanging Clothes, Combination Armoire, Modular Cabinet for Space Saving, Ideal Storage Organizer C","1","CVG2","DEFECTIVE","QUALITY_UNACCEPTABLE","Reimbursed","LPNRRAO0688008","The item is damaged"
